tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	124903485	0	live	LOC124903485		uncharacterized LOC124903485			15	NC_000015.10	48106318	48110122	minus	2		
9606	Homo sapiens	124903484	0	live	LOC124903484		uncharacterized LOC124903484			15	NC_000015.10	45697860	45703183	plus	2		
9606	Homo sapiens	124903481	0	live	LOC124903481		uncharacterized LOC124903481			15	NC_000015.10	45178304	45188818	plus	2		
9606	Homo sapiens	124903477	0	live	LOC124903477		uncharacterized LOC124903477			15	NC_000015.10	41943107	41956665	plus	2		
9606	Homo sapiens	124903475	0	live	LOC124903475		uncharacterized LOC124903475			15	NC_000015.10	40873742	40874588	plus	2		
9606	Homo sapiens	124903474	0	live	LOC124903474		uncharacterized LOC124903474			15	NC_000015.10	40760474	40761268	minus	2		
9606	Homo sapiens	124903473	0	live	LOC124903473		uncharacterized LOC124903473			15	NC_000015.10	40453447	40453870	minus	2		
9606	Homo sapiens	124903472	0	live	LOC124903472		uncharacterized LOC124903472			15	NC_000015.10	40359906	40377648	minus	4		
9606	Homo sapiens	124903471	0	live	LOC124903471		uncharacterized LOC124903471			15	NC_000015.10	40037302	40038409	plus	2		
9606	Homo sapiens	124903463	0	live	LOC124903463		uncharacterized LOC124903463			15	NC_000015.10	34722063	34724863	plus	2		
9606	Homo sapiens	124903460	0	live	LOC124903460		uncharacterized LOC124903460			15	NC_000015.10	32922624	32928039	plus	2		
9606	Homo sapiens	124903459	0	live	LOC124903459		uncharacterized LOC124903459			15	NC_000015.10	33066898	33076719	plus	2		
9606	Homo sapiens	124903458	0	live	LOC124903458		uncharacterized LOC124903458			15	NC_000015.10	32663591	32667120	plus	2		
9606	Homo sapiens	124903457	0	live	LOC124903457		uncharacterized LOC124903457			15	NC_000015.10	32396030	32400960	plus	2		
9606	Homo sapiens	124903455	0	live	LOC124903455		uncharacterized LOC124903455			15	NC_000015.10	31765455	31776035	plus	3		
9606	Homo sapiens	124903451	0	live	LOC124903451		uncharacterized LOC124903451			15	NC_000015.10	29824508	29825897	plus	2		
9606	Homo sapiens	124903448	0	live	LOC124903448		uncharacterized LOC124903448			15	NC_000015.10	25636452	25641767	plus	2		
9606	Homo sapiens	124903446	0	live	LOC124903446		uncharacterized LOC124903446			15	NC_000015.10	23381028	23387273	plus	2		
9606	Homo sapiens	124903445	0	live	LOC124903445		uncharacterized LOC124903445			15	NC_000015.10	22252886	22257633	minus	4		
9606	Homo sapiens	124903411	0	live	LOC124903411		uncharacterized LOC124903411			14	NC_000014.9	94594246	94596998	plus	2		
9606	Homo sapiens	124903410	0	live	LOC124903410		uncharacterized LOC124903410			14	NC_000014.9	94558172	94561411	minus	2		
9606	Homo sapiens	124903402	0	live	LOC124903402		uncharacterized LOC124903402			14	NC_000014.9	84048696	84053450	minus	2		
9606	Homo sapiens	124903400	0	live	LOC124903400		uncharacterized LOC124903400			14	NC_000014.9	106401525	106446687	plus	2		
9606	Homo sapiens	124903398	0	live	LOC124903398		uncharacterized LOC124903398			14	NC_000014.9	105032857	105055777	plus	2		
9606	Homo sapiens	124903397	0	live	LOC124903397		uncharacterized LOC124903397			14	NC_000014.9	104863496	104865149	minus	2		
9606	Homo sapiens	124903394	0	live	LOC124903394		uncharacterized LOC124903394			14	NC_000014.9	104377710	104378944	minus	2		
9606	Homo sapiens	124903393	0	live	LOC124903393		uncharacterized LOC124903393			14	NC_000014.9	104205624	104209800	plus	3		
9606	Homo sapiens	124903388	0	live	LOC124903388		uncharacterized LOC124903388			14	NC_000014.9	101795076	101810990	minus	2		
9606	Homo sapiens	124903386	0	live	LOC124903386		uncharacterized LOC124903386			14	NC_000014.9	101120514	101121296	minus	2		
9606	Homo sapiens	124903383	0	live	LOC124903383		uncharacterized LOC124903383			14	NC_000014.9	100452149	100459331	plus	2		
9606	Homo sapiens	124903381	0	live	LOC124903381		uncharacterized LOC124903381			14	NC_000014.9	100130332	100132768	minus	2		
9606	Homo sapiens	124903380	0	live	LOC124903380		uncharacterized LOC124903380			14	NC_000014.9	100160037	100161714	plus	2		
9606	Homo sapiens	124903379	0	live	LOC124903379		uncharacterized LOC124903379			14	NC_000014.9	100031395	100064044	minus	2		
9606	Homo sapiens	124903376	0	live	LOC124903376		uncharacterized LOC124903376			14	NC_000014.9	97005587	97007624	minus	2		
9606	Homo sapiens	124903374	0	live	LOC124903374		uncharacterized LOC124903374			14	NC_000014.9	96095822	96099033	plus	2		
9606	Homo sapiens	124903371	0	live	LOC124903371		uncharacterized LOC124903371			14	NC_000014.9	95334480	95339688	minus	2		
9606	Homo sapiens	124903370	0	live	LOC124903370		uncharacterized LOC124903370			14	NC_000014.9	94960277	94962166	minus	2		
9606	Homo sapiens	124903369	0	live	LOC124903369		uncharacterized LOC124903369			14	NC_000014.9	94864760	94868294	plus	2		
9606	Homo sapiens	124903367	0	live	LOC124903367		uncharacterized LOC124903367			14	NC_000014.9	93712671	93714507	plus	2		
9606	Homo sapiens	124903366	0	live	LOC124903366		uncharacterized LOC124903366			14	NC_000014.9	92948340	92951939	minus	2		
9606	Homo sapiens	124903364	0	live	LOC124903364		uncharacterized LOC124903364			14	NC_000014.9	92669111	92673107	minus	2		
9606	Homo sapiens	124903363	0	live	LOC124903363		uncharacterized LOC124903363			14	NC_000014.9	92040164	92063364	plus	2		
9606	Homo sapiens	124903362	0	live	LOC124903362		uncharacterized LOC124903362			14	NC_000014.9	91840094	91846685	plus	2		
9606	Homo sapiens	124903361	0	live	LOC124903361		uncharacterized LOC124903361			14	NC_000014.9	91448478	91457170	plus	2		
9606	Homo sapiens	124903360	0	live	LOC124903360		uncharacterized LOC124903360			14	NC_000014.9	90758561	90759517	plus	2		
9606	Homo sapiens	124903359	0	live	LOC124903359		uncharacterized LOC124903359			14	NC_000014.9	90505744	90508469	plus	2		
9606	Homo sapiens	124903358	0	live	LOC124903358		uncharacterized LOC124903358			14	NC_000014.9	89913136	89914021	plus	2		
9606	Homo sapiens	124903357	0	live	LOC124903357		uncharacterized LOC124903357			14	NC_000014.9	89123827	89125788	minus	2		
9606	Homo sapiens	124903356	0	live	LOC124903356		uncharacterized LOC124903356			14	NC_000014.9	89013395	89025809	plus	2		
9606	Homo sapiens	124903355	0	live	LOC124903355		uncharacterized LOC124903355			14	NC_000014.9	87963888	87965498	minus	2		
9606	Homo sapiens	124903351	0	live	LOC124903351		uncharacterized LOC124903351			14	NC_000014.9	77259819	77263827	plus	2		
9606	Homo sapiens	124903348	0	live	LOC124903348		uncharacterized LOC124903348			14	NC_000014.9	74858506	74859435	plus	2		
9606	Homo sapiens	124903346	0	live	LOC124903346		uncharacterized LOC124903346			14	NC_000014.9	74552315	74561653	plus	2		
9606	Homo sapiens	124903344	0	live	LOC124903344		uncharacterized LOC124903344			14	NC_000014.9	73530172	73531357	plus	2		
9606	Homo sapiens	124903343	0	live	LOC124903343		uncharacterized LOC124903343			14	NC_000014.9	72144874	72164407	minus	2		
9606	Homo sapiens	124903341	0	live	LOC124903341		uncharacterized LOC124903341			14	NC_000014.9	70821873	70823984	plus	2		
9606	Homo sapiens	124903340	0	live	LOC124903340		uncharacterized LOC124903340			14	NC_000014.9	70345135	70350423	plus	2		
9606	Homo sapiens	124903337	0	live	LOC124903337		uncharacterized LOC124903337			14	NC_000014.9	68973546	68978163	minus	2		
9606	Homo sapiens	124903331	0	live	LOC124903331		uncharacterized LOC124903331			14	NC_000014.9	67625867	67639713	minus	2		
9606	Homo sapiens	124903330	0	live	LOC124903330		uncharacterized LOC124903330			14	NC_000014.9	67228238	67241409	minus	2		
9606	Homo sapiens	124903329	0	live	LOC124903329		uncharacterized LOC124903329			14	NC_000014.9	65151459	65158557	minus	2		
9606	Homo sapiens	124903328	0	live	LOC124903328		uncharacterized LOC124903328			14	NC_000014.9	64227499	64235187	plus	2		
9606	Homo sapiens	124903327	0	live	LOC124903327		uncharacterized LOC124903327			14	NC_000014.9	63690275	63700711	plus	2		
9606	Homo sapiens	124903326	0	live	LOC124903326		uncharacterized LOC124903326			14	NC_000014.9	59487835	59492051	plus	2		
9606	Homo sapiens	124903325	0	live	LOC124903325		uncharacterized LOC124903325			14	NC_000014.9	58913871	58918056	plus	2		
9606	Homo sapiens	124903324	0	live	LOC124903324		uncharacterized LOC124903324			14	NC_000014.9	57033238	57056051	minus	2		
9606	Homo sapiens	124903323	0	live	LOC124903323		uncharacterized LOC124903323			14	NC_000014.9	56953824	57017684	minus	2		
9606	Homo sapiens	124903322	0	live	LOC124903322		uncharacterized LOC124903322			14	NC_000014.9	56794717	56795480	plus	2		
9606	Homo sapiens	124903321	0	live	LOC124903321		uncharacterized LOC124903321			14	NC_000014.9	56388615	56428299	plus	2		
9606	Homo sapiens	124903320	0	live	LOC124903320		uncharacterized LOC124903320			14	NC_000014.9	55715501	55721735	plus	2		
9606	Homo sapiens	124903315	0	live	LOC124903315		uncharacterized LOC124903315			14	NC_000014.9	51287431	51296502	plus	2		
9606	Homo sapiens	124903310	0	live	LOC124903310		uncharacterized LOC124903310			14	NC_000014.9	48262432	48268080	minus	2		
9606	Homo sapiens	124903308	0	live	LOC124903308		uncharacterized LOC124903308			14	NC_000014.9	45509251	45516994	plus	2		
9606	Homo sapiens	124903306	0	live	LOC124903306		uncharacterized LOC124903306			14	NC_000014.9	43026394	43027066	plus	2		
9606	Homo sapiens	124903305	0	live	LOC124903305		uncharacterized LOC124903305			14	NC_000014.9	41911605	41936455	plus	2		
9606	Homo sapiens	124903302	0	live	LOC124903302		uncharacterized LOC124903302			14	NC_000014.9	36269068	36273282	minus	2		
9606	Homo sapiens	124903301	0	live	LOC124903301		uncharacterized LOC124903301			14	NC_000014.9	35445302	35447868	minus	2		
9606	Homo sapiens	124903300	0	live	LOC124903300		uncharacterized LOC124903300			14	NC_000014.9	33627118	33640187	minus	2		
9606	Homo sapiens	124903297	0	live	LOC124903297		uncharacterized LOC124903297			14	NC_000014.9	29591115	29597476	minus	2		
9606	Homo sapiens	124903295	0	live	LOC124903295		uncharacterized LOC124903295			14	NC_000014.9	25050344	25052590	plus	2		
9606	Homo sapiens	124903294	0	live	LOC124903294		uncharacterized LOC124903294			14	NC_000014.9	24860810	24866350	plus	2		
9606	Homo sapiens	124903293	0	live	LOC124903293		uncharacterized LOC124903293			14	NC_000014.9	24818358	24827981	plus	2		
9606	Homo sapiens	124903291	0	live	LOC124903291		uncharacterized LOC124903291			14	NC_000014.9	24365516	24369385	minus	2		
9606	Homo sapiens	124903290	0	live	LOC124903290		uncharacterized LOC124903290			14	NC_000014.9	23964882	23967071	minus	2		
9606	Homo sapiens	124903289	0	live	LOC124903289		uncharacterized LOC124903289			14	NC_000014.9	23530014	23532372	plus	2		
9606	Homo sapiens	124903288	0	live	LOC124903288		uncharacterized LOC124903288			14	NC_000014.9	23078266	23082214	plus	2		
9606	Homo sapiens	124903286	0	live	LOC124903286		uncharacterized LOC124903286			14	NC_000014.9	23002426	23008984	plus	2		
9606	Homo sapiens	124903285	0	live	LOC124903285		uncharacterized LOC124903285			14	NC_000014.9	22924301	22926902	plus	2		
9606	Homo sapiens	124903283	0	live	LOC124903283		uncharacterized LOC124903283			14	NC_000014.9	21456397	21465870	plus	2		
9606	Homo sapiens	124903282	0	live	LOC124903282		uncharacterized LOC124903282			14	NC_000014.9	20709793	20715723	minus	2		
9606	Homo sapiens	124903280	0	live	LOC124903280		uncharacterized LOC124903280			14	NC_000014.9	20609814	20610627	plus	2		
9606	Homo sapiens	124903253	0	live	LOC124903253		uncharacterized LOC124903253			13	NC_000013.11	112774160	112774852	minus	3		
9606	Homo sapiens	124903252	0	live	LOC124903252		uncharacterized LOC124903252			13	NC_000013.11	112785264	112795687	plus	2		
9606	Homo sapiens	124903250	0	live	LOC124903250		uncharacterized LOC124903250			13	NC_000013.11	112332080	112333611	minus	2		
9606	Homo sapiens	124903249	0	live	LOC124903249		uncharacterized LOC124903249			13	NC_000013.11	112207075	112213562	minus	2		
9606	Homo sapiens	124903247	0	live	LOC124903247		uncharacterized LOC124903247			13	NC_000013.11	106488445	106489800	plus	2		
9606	Homo sapiens	124903246	0	live	LOC124903246		uncharacterized LOC124903246			13	NC_000013.11	106381087	106384409	plus	2		
9606	Homo sapiens	124903245	0	live	LOC124903245		uncharacterized LOC124903245			13	NC_000013.11	105950877	105953172	minus	2		
9606	Homo sapiens	124903244	0	live	LOC124903244		uncharacterized LOC124903244			13	NC_000013.11	105904743	105909706	plus	2		
9606	Homo sapiens	124903243	0	live	LOC124903243		uncharacterized LOC124903243			13	NC_000013.11	88253749	88263498	plus	2		
9606	Homo sapiens	124903242	0	live	LOC124903242		uncharacterized LOC124903242			13	NC_000013.11	82655390	82668868	plus	2		
9606	Homo sapiens	124903240	0	live	LOC124903240		uncharacterized LOC124903240			13	NC_000013.11	80569999	80572036	plus	2		
9606	Homo sapiens	124903239	0	live	LOC124903239		uncharacterized LOC124903239			13	NC_000013.11	68211424	68218706	plus	2		
9606	Homo sapiens	124903237	0	live	LOC124903237		uncharacterized LOC124903237			13	NC_000013.11	64308005	64322817	plus	2		
9606	Homo sapiens	124903236	0	live	LOC124903236		uncharacterized LOC124903236			13	NC_000013.11	63397108	63513435	plus	2		
9606	Homo sapiens	124903232	0	live	LOC124903232		uncharacterized LOC124903232			13	NC_000013.11	35125432	35140963	minus	2		
9606	Homo sapiens	124903231	0	live	LOC124903231		uncharacterized LOC124903231			13	NC_000013.11	34941321	34942190	minus	2		
9606	Homo sapiens	124903228	0	live	LOC124903228		uncharacterized LOC124903228			13	NC_000013.11	90273847	90276331	minus	2		
9606	Homo sapiens	124903227	0	live	LOC124903227		uncharacterized LOC124903227			13	NC_000013.11	86308352	86311485	minus	2		
9606	Homo sapiens	124903225	0	live	LOC124903225		uncharacterized LOC124903225			13	NC_000013.11	66103638	66117860	minus	2		
9606	Homo sapiens	124903220	0	live	LOC124903220		uncharacterized LOC124903220			13	NC_000013.11	113818503	113820621	plus	2		
9606	Homo sapiens	124903218	0	live	LOC124903218		uncharacterized LOC124903218			13	NC_000013.11	113376345	113379461	minus	2		
9606	Homo sapiens	124903216	0	live	LOC124903216		uncharacterized LOC124903216			13	NC_000013.11	113154500	113156610	plus	4		
9606	Homo sapiens	124903215	0	live	LOC124903215		uncharacterized LOC124903215			13	NC_000013.11	113137568	113139357	minus	2		
9606	Homo sapiens	124903210	0	live	LOC124903210		uncharacterized LOC124903210			13	NC_000013.11	109582249	109607148	minus	2		
9606	Homo sapiens	124903208	0	live	LOC124903208		uncharacterized LOC124903208			13	NC_000013.11	109139557	109140348	minus	2		
9606	Homo sapiens	124903207	0	live	LOC124903207		uncharacterized LOC124903207			13	NC_000013.11	109181789	109206620	minus	2		
9606	Homo sapiens	124903205	0	live	LOC124903205		uncharacterized LOC124903205			13	NC_000013.11	107135053	107135974	plus	2		
9606	Homo sapiens	124903204	0	live	LOC124903204		uncharacterized LOC124903204			13	NC_000013.11	104017105	104019362	plus	2		
9606	Homo sapiens	124903203	0	live	LOC124903203		uncharacterized LOC124903203			13	NC_000013.11	104013164	104022157	minus	2		
9606	Homo sapiens	124903200	0	live	LOC124903200		uncharacterized LOC124903200			13	NC_000013.11	100053744	100058443	minus	2		
9606	Homo sapiens	124903198	0	live	LOC124903198		uncharacterized LOC124903198			13	NC_000013.11	99258439	99261704	minus	3		
9606	Homo sapiens	124903196	0	live	LOC124903196		uncharacterized LOC124903196			13	NC_000013.11	97063835	97069605	minus	2		
9606	Homo sapiens	124903195	0	live	LOC124903195		uncharacterized LOC124903195			13	NC_000013.11	96797112	96799204	minus	2		
9606	Homo sapiens	124903194	0	live	LOC124903194		uncharacterized LOC124903194			13	NC_000013.11	95648711	95650611	minus	2		
9606	Homo sapiens	124903193	0	live	LOC124903193		uncharacterized LOC124903193			13	NC_000013.11	95351422	95405088	minus	2		
9606	Homo sapiens	124903190	0	live	LOC124903190		uncharacterized LOC124903190			13	NC_000013.11	92529312	92536523	minus	2		
9606	Homo sapiens	124903189	0	live	LOC124903189		uncharacterized LOC124903189			13	NC_000013.11	91396877	91397588	plus	2		
9606	Homo sapiens	124903188	0	live	LOC124903188		uncharacterized LOC124903188			13	NC_000013.11	91215708	91216840	minus	2		
9606	Homo sapiens	124903187	0	live	LOC124903187		uncharacterized LOC124903187			13	NC_000013.11	91121603	91127048	minus	2		
9606	Homo sapiens	124903183	0	live	LOC124903183		uncharacterized LOC124903183			13	NC_000013.11	76594377	76601103	minus	2		
9606	Homo sapiens	124903182	0	live	LOC124903182		uncharacterized LOC124903182			13	NC_000013.11	73882404	73886581	minus	2		
9606	Homo sapiens	124903181	0	live	LOC124903181		uncharacterized LOC124903181			13	NC_000013.11	72541174	72544748	minus	2		
9606	Homo sapiens	124903177	0	live	LOC124903177		uncharacterized LOC124903177			13	NC_000013.11	51722253	51739098	minus	2		
9606	Homo sapiens	124903174	0	live	LOC124903174		uncharacterized LOC124903174			13	NC_000013.11	48527704	48556360	plus	2		
9606	Homo sapiens	124903172	0	live	LOC124903172		uncharacterized LOC124903172			13	NC_000013.11	48026945	48037992	minus	2		
9606	Homo sapiens	124903171	0	live	LOC124903171		uncharacterized LOC124903171			13	NC_000013.11	46492836	46493268	plus	2		
9606	Homo sapiens	124903170	0	live	LOC124903170		uncharacterized LOC124903170			13	NC_000013.11	46278424	46279841	minus	2		
9606	Homo sapiens	124903169	0	live	LOC124903169		uncharacterized LOC124903169			13	NC_000013.11	45341434	45343303	plus	2		
9606	Homo sapiens	124903161	0	live	LOC124903161		uncharacterized LOC124903161			13	NC_000013.11	39282170	39284427	minus	2		
9606	Homo sapiens	124903160	0	live	LOC124903160		uncharacterized LOC124903160			13	NC_000013.11	37869143	37873899	plus	2		
9606	Homo sapiens	124903158	0	live	LOC124903158		uncharacterized LOC124903158			13	NC_000013.11	36815671	36819071	minus	2		
9606	Homo sapiens	124903157	0	live	LOC124903157		uncharacterized LOC124903157			13	NC_000013.11	36664588	36667008	minus	2		
9606	Homo sapiens	124903154	0	live	LOC124903154		uncharacterized LOC124903154			13	NC_000013.11	34309642	34321843	plus	2		
9606	Homo sapiens	124903153	0	live	LOC124903153		uncharacterized LOC124903153			13	NC_000013.11	34029765	34081513	plus	2		
9606	Homo sapiens	124903149	0	live	LOC124903149		uncharacterized LOC124903149			13	NC_000013.11	31858819	31859284	minus	2		
9606	Homo sapiens	124903147	0	live	LOC124903147		uncharacterized LOC124903147			13	NC_000013.11	31046102	31046950	plus	2		
9606	Homo sapiens	124903145	0	live	LOC124903145		uncharacterized LOC124903145			13	NC_000013.11	30317743	30347168	plus	2		
9606	Homo sapiens	124903142	0	live	LOC124903142		uncharacterized LOC124903142			13	NC_000013.11	28531340	28543930	plus	2		
9606	Homo sapiens	124903139	0	live	LOC124903139		uncharacterized LOC124903139			13	NC_000013.11	27830210	27835729	plus	2		
9606	Homo sapiens	124903138	0	live	LOC124903138		uncharacterized LOC124903138			13	NC_000013.11	27403214	27406447	plus	2		
9606	Homo sapiens	124903137	0	live	LOC124903137		uncharacterized LOC124903137			13	NC_000013.11	27212700	27220454	plus	2		
9606	Homo sapiens	124903136	0	live	LOC124903136		uncharacterized LOC124903136			13	NC_000013.11	24052186	24053555	minus	2		
9606	Homo sapiens	124903134	0	live	LOC124903134		uncharacterized LOC124903134			13	NC_000013.11	23147726	23159676	minus	2		
9606	Homo sapiens	124903131	0	live	LOC124903131		uncharacterized LOC124903131			13	NC_000013.11	21459547	21460646	plus	2		
9606	Homo sapiens	124903128	0	live	LOC124903128		uncharacterized LOC124903128			13	NC_000013.11	20135584	20138392	plus	2		
9606	Homo sapiens	124903087	0	live	LOC124903087		uncharacterized LOC124903087			12	NC_000012.12	130018139	130018995	minus	2		
9606	Homo sapiens	124903083	0	live	LOC124903083		uncharacterized LOC124903083			12	NC_000012.12	128823944	128829446	plus	2		
9606	Homo sapiens	124903081	0	live	LOC124903081		uncharacterized LOC124903081			12	NC_000012.12	115150116	115170797	plus	2		
9606	Homo sapiens	124903079	0	live	LOC124903079		uncharacterized LOC124903079			12	NC_000012.12	114928102	114933582	minus	2		
9606	Homo sapiens	124903078	0	live	LOC124903078		uncharacterized LOC124903078			12	NC_000012.12	108253898	108264204	plus	2		
9606	Homo sapiens	124903076	0	live	LOC124903076		uncharacterized LOC124903076			12	NC_000012.12	108178077	108182332	minus	2		
9606	Homo sapiens	124903075	0	live	LOC124903075		uncharacterized LOC124903075			12	NC_000012.12	91252444	91253597	minus	2		
9606	Homo sapiens	124903074	0	live	LOC124903074		uncharacterized LOC124903074			12	NC_000012.12	90809207	90810680	plus	2		
9606	Homo sapiens	124903073	0	live	LOC124903073		uncharacterized LOC124903073			12	NC_000012.12	85705965	85712868	plus	2		
9606	Homo sapiens	124903072	0	live	LOC124903072		uncharacterized LOC124903072			12	NC_000012.12	67435144	67435911	minus	2		
9606	Homo sapiens	124903071	0	live	LOC124903071		uncharacterized LOC124903071			12	NC_000012.12	60261705	60265882	plus	2		
9606	Homo sapiens	124903070	0	live	LOC124903070		uncharacterized LOC124903070			12	NC_000012.12	60119462	60127312	plus	2		
9606	Homo sapiens	124903069	0	live	LOC124903069		uncharacterized LOC124903069			12	NC_000012.12	41183030	41188232	minus	2		
9606	Homo sapiens	124903066	0	live	LOC124903066		uncharacterized LOC124903066			12	NC_000012.12	84360658	84361976	minus	2		
9606	Homo sapiens	124903064	0	live	LOC124903064		uncharacterized LOC124903064			12	NC_000012.12	132956549	132983710	plus	2		
9606	Homo sapiens	124903062	0	live	LOC124903062		uncharacterized LOC124903062			12	NC_000012.12	132593031	132594464	minus	2		
9606	Homo sapiens	124903060	0	live	LOC124903060		uncharacterized LOC124903060			12	NC_000012.12	132460766	132467256	plus	2		
9606	Homo sapiens	124903059	0	live	LOC124903059		uncharacterized LOC124903059			12	NC_000012.12	131893058	131894158	minus	2		
9606	Homo sapiens	124903058	0	live	LOC124903058		uncharacterized LOC124903058			12	NC_000012.12	131861191	131864536	plus	2		
9606	Homo sapiens	124903057	0	live	LOC124903057		uncharacterized LOC124903057			12	NC_000012.12	131670987	131673398	plus	2		
9606	Homo sapiens	124903053	0	live	LOC124903053		uncharacterized LOC124903053			12	NC_000012.12	130852952	130856601	plus	2		
9606	Homo sapiens	124903052	0	live	LOC124903052		uncharacterized LOC124903052			12	NC_000012.12	127777958	127794764	minus	2		
9606	Homo sapiens	124903049	0	live	LOC124903049		uncharacterized LOC124903049			12	NC_000012.12	127206246	127209956	plus	2		
9606	Homo sapiens	124903048	0	live	LOC124903048		uncharacterized LOC124903048			12	NC_000012.12	126404927	126407425	plus	2		
9606	Homo sapiens	124903047	0	live	LOC124903047		uncharacterized LOC124903047			12	NC_000012.12	125858878	125861629	minus	2		
9606	Homo sapiens	124903046	0	live	LOC124903046		uncharacterized LOC124903046			12	NC_000012.12	124786763	124791284	plus	2		
9606	Homo sapiens	124903045	0	live	LOC124903045		uncharacterized LOC124903045			12	NC_000012.12	124742304	124743187	plus	2		
9606	Homo sapiens	124903044	0	live	LOC124903044		uncharacterized LOC124903044			12	NC_000012.12	124423312	124424587	plus	2		
9606	Homo sapiens	124903042	0	live	LOC124903042		uncharacterized LOC124903042			12	NC_000012.12	123575892	123578867	minus	2		
9606	Homo sapiens	124903041	0	live	LOC124903041		uncharacterized LOC124903041			12	NC_000012.12	123441444	123443155	plus	2		
9606	Homo sapiens	124903040	0	live	LOC124903040		uncharacterized LOC124903040			12	NC_000012.12	122834555	122835233	minus	2		
9606	Homo sapiens	124903038	0	live	LOC124903038		uncharacterized LOC124903038			12	NC_000012.12	121996473	122005700	minus	2		
9606	Homo sapiens	124903037	0	live	LOC124903037		uncharacterized LOC124903037			12	NC_000012.12	121375425	121392426	plus	2		
9606	Homo sapiens	124903036	0	live	LOC124903036		uncharacterized LOC124903036			12	NC_000012.12	120709933	120710506	minus	2		
9606	Homo sapiens	124903033	0	live	LOC124903033		uncharacterized LOC124903033			12	NC_000012.12	119674400	119685486	minus	2		
9606	Homo sapiens	124903032	0	live	LOC124903032		uncharacterized LOC124903032			12	NC_000012.12	119260740	119266242	minus	2		
9606	Homo sapiens	124903031	0	live	LOC124903031		uncharacterized LOC124903031			12	NC_000012.12	118375298	118376127	minus	2		
9606	Homo sapiens	124903030	0	live	LOC124903030		uncharacterized LOC124903030			12	NC_000012.12	118061460	118077980	plus	2		
9606	Homo sapiens	124903027	0	live	LOC124903027		uncharacterized LOC124903027			12	NC_000012.12	116661544	116698179	plus	2		
9606	Homo sapiens	124903026	0	live	LOC124903026		uncharacterized LOC124903026			12	NC_000012.12	114621397	114622924	plus	2		
9606	Homo sapiens	124903025	0	live	LOC124903025		uncharacterized LOC124903025			12	NC_000012.12	113861971	113867643	plus	2		
9606	Homo sapiens	124903022	0	live	LOC124903022		uncharacterized LOC124903022			12	NC_000012.12	112044653	112056910	plus	2		
9606	Homo sapiens	124903019	0	live	LOC124903019		uncharacterized LOC124903019			12	NC_000012.12	111432484	111444745	minus	2		
9606	Homo sapiens	124903017	0	live	LOC124903017		uncharacterized LOC124903017			12	NC_000012.12	110662671	110672923	plus	2		
9606	Homo sapiens	124903011	0	live	LOC124903011		uncharacterized LOC124903011			12	NC_000012.12	108893465	108900496	minus	2		
9606	Homo sapiens	124903010	0	live	LOC124903010		uncharacterized LOC124903010			12	NC_000012.12	107712382	107715402	minus	2		
9606	Homo sapiens	124903009	0	live	LOC124903009		uncharacterized LOC124903009			12	NC_000012.12	107097436	107098862	plus	2		
9606	Homo sapiens	124903007	0	live	LOC124903007		uncharacterized LOC124903007			12	NC_000012.12	106123718	106124730	plus	2		
9606	Homo sapiens	124903006	0	live	LOC124903006		uncharacterized LOC124903006			12	NC_000012.12	105556624	105579437	plus	2		
9606	Homo sapiens	124903005	0	live	LOC124903005		uncharacterized LOC124903005			12	NC_000012.12	105072352	105074016	plus	2		
9606	Homo sapiens	124903003	0	live	LOC124903003		uncharacterized LOC124903003			12	NC_000012.12	104399559	104401893	plus	2		
9606	Homo sapiens	124903002	0	live	LOC124903002		uncharacterized LOC124903002			12	NC_000012.12	104262312	104280843	minus	2		
9606	Homo sapiens	124903001	0	live	LOC124903001		uncharacterized LOC124903001			12	NC_000012.12	103925473	103926291	plus	2		
9606	Homo sapiens	124902998	0	live	LOC124902998		uncharacterized LOC124902998			12	NC_000012.12	102203255	102210744	plus	2		
9606	Homo sapiens	124902994	0	live	LOC124902994		uncharacterized LOC124902994			12	NC_000012.12	98474550	98476995	minus	2		
9606	Homo sapiens	124902991	0	live	LOC124902991		uncharacterized LOC124902991			12	NC_000012.12	96231284	96235596	minus	2		
9606	Homo sapiens	124902990	0	live	LOC124902990		uncharacterized LOC124902990			12	NC_000012.12	96052648	96053553	plus	2		
9606	Homo sapiens	124902989	0	live	LOC124902989		uncharacterized LOC124902989			12	NC_000012.12	94703735	94712438	minus	2		
9606	Homo sapiens	124902988	0	live	LOC124902988		uncharacterized LOC124902988			12	NC_000012.12	94168005	94176463	minus	2		
9606	Homo sapiens	124902987	0	live	LOC124902987		uncharacterized LOC124902987			12	NC_000012.12	94234475	94237803	minus	2		
9606	Homo sapiens	124902986	0	live	LOC124902986		uncharacterized LOC124902986			12	NC_000012.12	94101613	94126470	plus	2		
9606	Homo sapiens	124902985	0	live	LOC124902985		uncharacterized LOC124902985			12	NC_000012.12	93533173	93537607	minus	2		
9606	Homo sapiens	124902984	0	live	LOC124902984		uncharacterized LOC124902984			12	NC_000012.12	92777600	92777936	plus	2		
9606	Homo sapiens	124902983	0	live	LOC124902983		uncharacterized LOC124902983			12	NC_000012.12	92597706	92655007	minus	2		
